Sample Unnamed: 0_level_1	Sequenced_Read-pair Unnamed: 1_level_1	Mapped_Read-pair Count	Mapped_Read-pair Percentage	Nonclonal_Read-pair Count	Nonclonal_Read-pair Percentage	cis<1kb Count	cis<1kb Percentage	cis>1kb Count	cis>1kb Percentage	trans Count	trans Percentage	mCCC/CCC Unnamed: 12_level_1	mCG/CG Unnamed: 13_level_1	mCH/CH Unnamed: 14_level_1	Estimated mCG/CG Unnamed: 15_level_1	id	batch	cell_type
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD007	2762714	2269357	0.8214230644214349	1610947	0.7098693594705461	990351	0.6148	408403	0.2535	212193	0.1317	0.00381	0.76638	0.00514	0.76549	190305_21yr_2_D4_AD007	190305_21yr	OPC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD008	2251985	1735237	0.7705366598800614	1234545	0.711456129623792	738536	0.5982	344177	0.2788	151832	0.123	0.00771	0.73555	0.03249	0.7335	190305_21yr_2_D4_AD008	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD010	2562300	1996048	0.7790063614721149	1421035	0.7119242623423886	862866	0.6072	368065	0.259	190104	0.1338	0.00414	0.74791	0.00676	0.74686	190305_21yr_2_D4_AD010	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD012	2392040	1913811	0.8000748315245565	1343479	0.7019914714671407	813792	0.6057	352097	0.2621	177590	0.1322	0.01282	0.80231	0.06294	0.79974	190305_21yr_2_D4_AD012	190305_21yr	Sst
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD001	1701179	1352681	0.79514325065146	1024187	0.7571533864968902	603532	0.5893	304106	0.2969	116549	0.1138	0.01132	0.75853	0.04918	0.75577	190305_21yr_2_D5_AD001	190305_21yr	L5
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD002	2313066	1847113	0.7985561155626342	1397344	0.7565016325476568	847020	0.6062	348915	0.2497	201409	0.1441	0.00462	0.76544	0.0152	0.76435	190305_21yr_2_D5_AD002	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD004	2356098	1889933	0.8021453267224029	1434603	0.7590761153966834	862879	0.6015	374348	0.2609	197376	0.1376	0.00431	0.76087	0.00834	0.75983	190305_21yr_2_D5_AD004	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD006	2561427	2015622	0.7869137008394149	1534744	0.7614245131279576	966702	0.6299	351636	0.2291	216406	0.141	0.0037	0.71225	0.00422	0.71118	190305_21yr_2_D5_AD006	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD007	1743457	1411253	0.8094567287865431	1069465	0.7578123837469256	683654	0.6392	253061	0.2366	132750	0.1241	0.00455	0.75232	0.00767	0.75119	190305_21yr_2_D5_AD007	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD008	1957044	1481546	0.7570325450015432	1127143	0.7607883926654995	704792	0.6253	278891	0.2474	143460	0.1273	0.0043	0.74675	0.00726	0.74566	190305_21yr_2_D5_AD008	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD010	1838491	1387764	0.7548386149293089	1045635	0.7534674483557723	619201	0.5922	308705	0.2952	117729	0.1126	0.01105	0.73011	0.05111	0.72709	190305_21yr_2_D5_AD010	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD012	2076878	1665505	0.8019272196055811	1260025	0.7565423099900631	762981	0.6055	328422	0.2606	168622	0.1338	0.00422	0.7571	0.00931	0.75607	190305_21yr_2_D5_AD012	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD002	1067812	873670	0.8181870966050203	715985	0.8195142330628269	430040	0.6006	189164	0.2642	96781	0.1352	0.00364	0.72567	0.00426	0.72467	190305_21yr_2_D6_AD002	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD004	1198302	984253	0.8213730762362076	804416	0.8172857994844821	488258	0.607	180502	0.2244	135656	0.1686	0.00424	0.71437	0.00465	0.71315	190305_21yr_2_D6_AD004	190305_21yr	MP
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD007	1085488	892462	0.8221758324366553	724455	0.8117488475699806	418455	0.5776	204289	0.282	101711	0.1404	0.0053	0.78748	0.02028	0.78635	190305_21yr_2_D6_AD007	190305_21yr	Sst
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD008	1105592	888883	0.8039882705374134	725452	0.8161389069202584	454832	0.627	182218	0.2512	88402	0.1219	0.0043	0.74808	0.00644	0.74699	190305_21yr_2_D6_AD008	190305_21yr	Endo
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD010	1110900	831888	0.7488414798811774	674237	0.810490114053815	392926	0.5828	190724	0.2829	90587	0.1344	0.00534	0.7802	0.01998	0.77902	190305_21yr_2_D6_AD010	190305_21yr	Sst
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD012	1023429	841391	0.8221293318833061	683338	0.8121527327960485	402741	0.5894	201088	0.2943	79509	0.1164	0.00666	0.7498	0.02932	0.74812	190305_21yr_2_D6_AD012	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD001	2078461	1687591	0.8119425863655849	1264606	0.7493557384461046	776094	0.6137	319063	0.2523	169449	0.134	0.0047	0.75029	0.00819	0.74911	190305_21yr_2_D7_AD001	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD002	2294977	1858441	0.809786329013319	1387702	0.7467022090020614	827571	0.5964	373807	0.2694	186324	0.1343	0.00429	0.75887	0.00578	0.75783	190305_21yr_2_D7_AD002	190305_21yr	OPC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD004	2586569	2101237	0.8123645647960677	1566232	0.7453856942362999	994692	0.6351	346516	0.2212	225024	0.1437	0.00474	0.74526	0.00726	0.74405	190305_21yr_2_D7_AD004	190305_21yr	Endo
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD006	2355031	1835974	0.7795965318503238	1368958	0.7456303847440106	832447	0.6081	382632	0.2795	153879	0.1124	0.01165	0.76125	0.04528	0.75844	190305_21yr_2_D7_AD006	190305_21yr	L4
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD007	2400091	1968213	0.8200576561472044	1459491	0.7415310233191225	893396	0.6121	367740	0.252	198355	0.1359	0.004	0.75046	0.007	0.74946	190305_21yr_2_D7_AD007	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD008	2015830	1563140	0.7754324521413016	1163899	0.7445903757820796	695907	0.5979	293258	0.252	174734	0.1501	0.00692	0.78981	0.02759	0.78835	190305_21yr_2_D7_AD008	190305_21yr	Ndnf
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD010	2390400	1881249	0.7870017570281125	1397844	0.7430403949716385	881555	0.6307	300523	0.215	215766	0.1544	0.00393	0.70949	0.00427	0.70834	190305_21yr_2_D7_AD010	190305_21yr	MP
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D7_AD012	2394804	1945448	0.8123620972739314	1442403	0.7414245973164022	887091	0.615	358222	0.2484	197090	0.1366	0.00454	0.75521	0.0078	0.75409	190305_21yr_2_D7_AD012	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D8_AD001	2566290	2100719	0.8185820776295742	1472598	0.700997134790517	905875	0.6152	359950	0.2444	206773	0.1404	0.00456	0.69348	0.00529	0.69208	190305_21yr_2_D8_AD001	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D8_AD004	3239356	2653562	0.8191634386587952	1837504	0.6924669557372317	1094817	0.5958	480720	0.2616	261967	0.1426	0.00668	0.79537	0.02722	0.79399	190305_21yr_2_D8_AD004	190305_21yr	Vip
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D8_AD007	2625411	2160595	0.82295495829034	1467384	0.67915736174526	895368	0.6102	399619	0.2723	172397	0.1175	0.01945	0.78486	0.09139	0.78059	190305_21yr_2_D8_AD007	190305_21yr	L5
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD001	1784281	1330602	0.7457356772840152	921791	0.6927623737225707	552926	0.5998	261147	0.2833	107718	0.1169	0.01582	0.7438	0.05834	0.73968	190305_21yr_2_D9_AD001	190305_21yr	L5
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD002	2671880	2129188	0.7968875847717712	1474321	0.6924334535043406	881799	0.5981	409814	0.278	182708	0.1239	0.01323	0.74799	0.04276	0.74461	190305_21yr_2_D9_AD002	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD004	3095220	2476814	0.8002061242819574	1720864	0.6947893543883392	1081562	0.6285	403609	0.2345	235693	0.137	0.00489	0.72728	0.00557	0.72594	190305_21yr_2_D9_AD004	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD006	3717397	2972691	0.7996700379324565	2076052	0.6983746376599519	1284558	0.6188	522222	0.2515	269272	0.1297	0.00628	0.75952	0.01295	0.758	190305_21yr_2_D9_AD006	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD007	2400922	1944224	0.8097822419887026	1331234	0.6847122553779811	798313	0.5997	372217	0.2796	160704	0.1207	0.00716	0.73996	0.03177	0.73808	190305_21yr_2_D9_AD007	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD008	2849475	2193719	0.7698677826617184	1522701	0.6941185265751904	970252	0.6372	335461	0.2203	216988	0.1425	0.00426	0.69306	0.00497	0.69175	190305_21yr_2_D9_AD008	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD010	2856626	2200723	0.7703924139876904	1500659	0.6818936322290448	926560	0.6174	353953	0.2359	220146	0.1467	0.01278	0.80362	0.06329	0.80108	190305_21yr_2_D9_AD010	190305_21yr	Vip
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D9_AD012	2835032	2274609	0.8023221607375155	1571751	0.6909983210301199	969437	0.6168	395782	0.2518	206532	0.1314	0.00585	0.75547	0.00999	0.75403	190305_21yr_2_D9_AD012	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E1_AD001	1769970	1425676	0.8054803188754611	1076182	0.7548573448665756	714586	0.664	228404	0.2122	133192	0.1238	0.00622	0.72469	0.00872	0.72297	190305_21yr_2_E1_AD001	190305_21yr	Endo
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E1_AD002	2331165	1888675	0.8101850362372461	1419890	0.7517915999311687	885786	0.6238	341322	0.2404	192782	0.1358	0.0072	0.71806	0.00849	0.71602	190305_21yr_2_E1_AD002	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E1_AD006	2356502	1881569	0.7984584778625268	1416361	0.7527552803006428	874697	0.6176	389340	0.2749	152324	0.1075	0.01105	0.76466	0.04614	0.76203	190305_21yr_2_E1_AD006	190305_21yr	L4
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E1_AD007	2003669	1622876	0.8099521427940444	1207977	0.7443433755875372	742997	0.6151	317756	0.263	147224	0.1219	0.00824	0.78207	0.03372	0.78026	190305_21yr_2_E1_AD007	190305_21yr	Ndnf
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E1_AD008	1556155	1194581	0.7676491095038733	894928	0.7491563987707824	557902	0.6234	246661	0.2756	90365	0.101	0.01171	0.73207	0.0504	0.7289	190305_21yr_2_E1_AD008	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E1_AD010	1814900	1381599	0.7612535125902253	1033713	0.7482004546905433	642580	0.6216	234771	0.2271	156362	0.1513	0.00515	0.74672	0.01434	0.74541	190305_21yr_2_E1_AD010	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E10_AD001	2735252	2214659	0.8096727467889613	1546192	0.698162561369493	946311	0.612	378500	0.2448	221381	0.1432	0.00702	0.73515	0.00934	0.73328	190305_21yr_2_E10_AD001	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E10_AD002	3305183	2676483	0.8097836035100023	1852761	0.6922371634716156	1142554	0.6167	444617	0.24	265590	0.1433	0.00386	0.7546	0.00437	0.75365	190305_21yr_2_E10_AD002	190305_21yr	MP
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E10_AD004	3390493	2751813	0.8116262148307045	1909152	0.6937797008735695	1173116	0.6145	470516	0.2465	265520	0.1391	0.00477	0.73963	0.00948	0.73838	190305_21yr_2_E10_AD004	190305_21yr	Endo
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E10_AD007	3041993	2499361	0.8216195763764085	1725052	0.6901972144080026	1083045	0.6278	409741	0.2375	232266	0.1346	0.00555	0.74936	0.00879	0.74796	190305_21yr_2_E10_AD007	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E10_AD008	2267576	1718295	0.7577673251083977	1194701	0.6952828239621253	737895	0.6176	273574	0.229	183232	0.1534	0.00879	0.75732	0.02213	0.75517	190305_21yr_2_E10_AD008	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E10_AD010	2954973	2316419	0.7839053013343946	1608982	0.6945988614322366	1000653	0.6219	382980	0.238	225349	0.1401	0.00383	0.7345	0.00427	0.73348	190305_21yr_2_E10_AD010	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E11_AD001	2047001	1662244	0.8120386848858403	1227851	0.738670736666819	763002	0.6214	292772	0.2384	172077	0.1401	0.00537	0.74991	0.00862	0.74856	190305_21yr_2_E11_AD001	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E11_AD002	2294334	1870774	0.8153886923176835	1379658	0.7374797810959528	886640	0.6427	304038	0.2204	188980	0.137	0.00438	0.75624	0.0071	0.75517	190305_21yr_2_E11_AD002	190305_21yr	Endo
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E11_AD004	2601266	2123700	0.8164101633589184	1561942	0.7354814710175637	989815	0.6337	367473	0.2353	204654	0.131	0.00432	0.75507	0.0071	0.75401	190305_21yr_2_E11_AD004	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E11_AD006	2247621	1782305	0.7929739933912345	1322257	0.7418803179029403	854432	0.6462	304001	0.2299	163824	0.1239	0.00523	0.76941	0.0157	0.7682	190305_21yr_2_E11_AD006	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E11_AD008	2366712	1872673	0.7912551252539388	1374058	0.7337415555198371	875769	0.6374	318126	0.2315	180163	0.1311	0.00522	0.7478	0.00622	0.74648	190305_21yr_2_E11_AD008	190305_21yr	OPC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E12_AD001	1747295	1408375	0.8060316088582637	1082789	0.7688215141563859	661481	0.6109	275322	0.2543	145986	0.1348	0.006	0.76293	0.01609	0.7615	190305_21yr_2_E12_AD001	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E12_AD002	1776467	1434874	0.8077121612729086	1101302	0.7675252321806654	689394	0.626	264771	0.2404	147137	0.1336	0.00684	0.76492	0.00813	0.7633	190305_21yr_2_E12_AD002	190305_21yr	MP
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E12_AD004	2007472	1635096	0.8145050092853101	1253739	0.7667678228067343	803975	0.6413	284793	0.2272	164971	0.1316	0.00378	0.72576	0.00434	0.72472	190305_21yr_2_E12_AD004	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E12_AD006	2050476	1533926	0.7480828841693343	1187380	0.7740790624841094	782837	0.6593	249136	0.2098	155407	0.1309	0.01371	0.73665	0.01637	0.73299	190305_21yr_2_E12_AD006	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E12_AD007	1886985	1540203	0.8162242943107656	1169079	0.7590421522357768	715274	0.6118	285414	0.2441	168391	0.144	0.00535	0.7613	0.01578	0.76002	190305_21yr_2_E12_AD007	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E12_AD008	1668567	1304425	0.7817636331055331	995731	0.7633486018743891	600334	0.6029	254665	0.2558	140732	0.1413	0.00543	0.74875	0.00929	0.74738	190305_21yr_2_E12_AD008	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E12_AD012	1805328	1473026	0.8159326172307747	1116946	0.7582663170914838	702382	0.6288	267884	0.2398	146680	0.1313	0.00404	0.72671	0.00453	0.7256	190305_21yr_2_E12_AD012	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E2_AD001	1341004	1064357	0.7937015847827449	851990	0.800473901144071	533714	0.6264	203394	0.2387	114882	0.1348	0.00928	0.70191	0.01076	0.69912	190305_21yr_2_E2_AD001	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E2_AD002	1561903	1248741	0.7994997128502859	993253	0.795403530435855	587753	0.5917	285903	0.2878	119597	0.1204	0.00742	0.75955	0.03322	0.75775	190305_21yr_2_E2_AD002	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E2_AD004	1724958	1379690	0.7998397642145489	1095798	0.7942349368336366	668916	0.6104	298864	0.2727	128018	0.1168	0.00864	0.75665	0.03842	0.75453	190305_21yr_2_E2_AD004	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E2_AD006	1860061	1464946	0.7875795471223793	1171678	0.7998096858177708	728736	0.622	282313	0.2409	160629	0.1371	0.00506	0.76016	0.01471	0.75894	190305_21yr_2_E2_AD006	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E2_AD007	1463110	1191693	0.8144931003137154	940039	0.7888264846734855	567705	0.6039	246835	0.2626	125499	0.1335	0.01042	0.78489	0.04477	0.78262	190305_21yr_2_E2_AD007	190305_21yr	Ndnf
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E2_AD010	1713191	1336068	0.7798710126308158	1058389	0.7921670154513094	668161	0.6313	244123	0.2307	146105	0.138	0.00384	0.68751	0.0042	0.68631	190305_21yr_2_E2_AD010	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E2_AD012	1380702	1086964	0.7872545994718628	858671	0.7899718849934313	518089	0.6034	248047	0.2889	92535	0.1078	0.00808	0.74614	0.03772	0.74407	190305_21yr_2_E2_AD012	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E3_AD002	2434147	1958058	0.804412387583823	1456422	0.7438094275041903	922788	0.6336	333685	0.2291	199949	0.1373	0.00409	0.74633	0.00697	0.74529	190305_21yr_2_E3_AD002	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E3_AD004	2750239	2220784	0.8074876401650911	1647974	0.7420685667764177	1038117	0.6299	373997	0.2269	235860	0.1431	0.00448	0.73869	0.00738	0.73751	190305_21yr_2_E3_AD004	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E3_AD006	2380208	1857492	0.7803906213238507	1369571	0.7373226910263947	880766	0.6431	331059	0.2417	157746	0.1152	0.02846	0.81662	0.12185	0.81125	190305_21yr_2_E3_AD006	190305_21yr	Sst
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E3_AD007	2599276	2109223	0.8114655773376894	1554064	0.7367945447209707	951490	0.6123	417501	0.2687	185073	0.1191	0.00741	0.7667	0.03329	0.76496	190305_21yr_2_E3_AD007	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E3_AD008	1647299	1218459	0.7396708187159708	903371	0.74140451176445	561649	0.6217	240935	0.2667	100787	0.1116	0.00832	0.73816	0.03716	0.73596	190305_21yr_2_E3_AD008	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E3_AD010	2461918	1907895	0.7749628541649235	1405416	0.7366317328783817	868664	0.6181	369648	0.263	167104	0.1189	0.01046	0.79401	0.05158	0.79183	190305_21yr_2_E3_AD010	190305_21yr	Pvalb
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E3_AD012	2578282	2086851	0.8093959466032032	1544417	0.7400705656513091	1020396	0.6607	334024	0.2163	189997	0.123	0.00408	0.74499	0.0068	0.74395	190305_21yr_2_E3_AD012	190305_21yr	Endo
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E4_AD001	1016457	825719	0.8123501535234644	676670	0.8194918610326273	408440	0.6036	181058	0.2676	87172	0.1288	0.00522	0.756	0.01233	0.75472	190305_21yr_2_E4_AD001	190305_21yr	Astro
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E4_AD006	1375371	1112554	0.8089119226739548	908241	0.816356779086678	547317	0.6026	267611	0.2946	93313	0.1027	0.01104	0.78075	0.05456	0.7783	190305_21yr_2_E4_AD006	190305_21yr	L5
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E4_AD007	1290599	1054476	0.8170438687772112	849887	0.8059804111236292	537037	0.6319	215269	0.2533	97581	0.1148	0.01939	0.80674	0.0938	0.80292	190305_21yr_2_E4_AD007	190305_21yr	Sst
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E4_AD010	1210064	926627	0.7657669346414735	749660	0.8090202422333905	457041	0.6097	208753	0.2785	83866	0.1119	0.0095	0.75728	0.04542	0.75495	190305_21yr_2_E4_AD010	190305_21yr	L4
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E4_AD012	1402866	1150493	0.8201018486441328	930128	0.8084603730748471	561761	0.604	259179	0.2786	109188	0.1174	0.0088	0.797	0.04095	0.7952	190305_21yr_2_E4_AD012	190305_21yr	Ndnf
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E5_AD001	1849867	1509785	0.8161586751912435	1127191	0.7465904085681074	676483	0.6001	287112	0.2547	163596	0.1451	0.00446	0.74487	0.00717	0.74373	190305_21yr_2_E5_AD001	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E5_AD002	2047528	1668419	0.8148455112701756	1228398	0.7362646913035634	741626	0.6037	343663	0.2798	143109	0.1165	0.01972	0.78538	0.06937	0.78106	190305_21yr_2_E5_AD002	190305_21yr	L5
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E5_AD004	2214669	1811422	0.8179199690789007	1339779	0.739628314109026	824164	0.6151	330501	0.2467	185114	0.1382	0.00448	0.75239	0.00726	0.75128	190305_21yr_2_E5_AD004	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E5_AD008	2176891	1735487	0.7972319238767582	1284259	0.7399992048341474	803244	0.6255	315138	0.2454	165877	0.1292	0.01013	0.74635	0.0197	0.74375	190305_21yr_2_E5_AD008	190305_21yr	Endo
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E5_AD010	2031737	1583958	0.7796077937252706	1171646	0.7396951181786385	735972	0.6282	282918	0.2415	152756	0.1304	0.00652	0.75498	0.00847	0.75337	190305_21yr_2_E5_AD010	190305_21yr	OPC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E5_AD012	2148235	1759539	0.8190626258300419	1291547	0.7340257874363683	756741	0.5859	383607	0.297	151199	0.1171	0.00757	0.75604	0.03435	0.75418	190305_21yr_2_E5_AD012	190305_21yr	L23
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E6_AD001	989354	797355	0.8059349838379387	662574	0.8309648776266532	402728	0.6078	171689	0.2591	88157	0.1331	0.00474	0.7369	0.00826	0.73565	190305_21yr_2_E6_AD001	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E6_AD002	1278750	1035965	0.81013880742913	855880	0.8261669071831578	507323	0.5928	240579	0.2811	107978	0.1262	0.00417	0.75354	0.00739	0.75251	190305_21yr_2_E6_AD002	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E6_AD004	1455790	1178714	0.8096730984551344	972800	0.8253062235622891	589220	0.6057	256166	0.2633	127414	0.131	0.00443	0.75445	0.00517	0.75336	190305_21yr_2_E6_AD004	190305_21yr	OPC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E6_AD007	1349846	1103603	0.8175769680393171	907776	0.8225566621330316	527837	0.5815	255016	0.2809	124923	0.1376	0.00506	0.77707	0.01699	0.77594	190305_21yr_2_E6_AD007	190305_21yr	Sst
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E6_AD008	1269239	988886	0.7791172505729811	816350	0.8255248835558396	505404	0.6191	201222	0.2465	109724	0.1344	0.01117	0.80141	0.05317	0.79917	190305_21yr_2_E6_AD008	190305_21yr	Vip
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E6_AD012	1278776	1039695	0.8130391874730211	856424	0.8237261889304075	527709	0.6162	211889	0.2474	116826	0.1364	0.00344	0.72126	0.00428	0.7203	190305_21yr_2_E6_AD012	190305_21yr	MG
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E7_AD001	2489478	1998856	0.8029217370067139	1412935	0.7068718306871531	860297	0.6089	362337	0.2564	190301	0.1347	0.00494	0.74472	0.00773	0.74345	190305_21yr_2_E7_AD001	190305_21yr	ODC
190305_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_E7_AD004	3713489	2996652	0.8069640168585392	2100706	0.7010176690519954	1304313	0.6209	502967	0.2394	293426	0.1397	0.00381	0.72643	0.00429	0.72538	190305_21yr_2_E7_AD004	190305_21yr	MG
